id,race_id,driver,lap_number,arrival_ms,start_ms,finish_ms,wait_ms,response_ms,urgency_score,is_urgent,resource,data_source,service_ms,burst_reason
2022_Abu_Dhabi_Grand_Prix|ALB|1|fast,2022_Abu_Dhabi_Grand_Prix,ALB,1,0.319,0.319,1.084,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|1|smart,2022_Abu_Dhabi_Grand_Prix,ALB,1,0.319,0.319,157.219,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|1|fast,2022_Abu_Dhabi_Grand_Prix,ALO,1,0.471,1.084,1.850,0.613,1.379,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|1|smart,2022_Abu_Dhabi_Grand_Prix,ALO,1,0.471,0.471,157.371,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|1|fast,2022_Abu_Dhabi_Grand_Prix,BOT,1,0.641,1.850,2.615,1.209,1.974,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|1|smart,2022_Abu_Dhabi_Grand_Prix,BOT,1,0.641,0.641,157.541,0.000,156.900,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|1|fast,2022_Abu_Dhabi_Grand_Prix,GAS,1,1.136,2.615,3.380,1.479,2.244,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|1|smart,2022_Abu_Dhabi_Grand_Prix,GAS,1,1.136,157.219,314.119,156.083,312.983,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|1|fast,2022_Abu_Dhabi_Grand_Prix,HAM,1,1.854,3.380,4.145,1.526,2.291,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|1|smart,2022_Abu_Dhabi_Grand_Prix,HAM,1,1.854,157.371,314.271,155.517,312.417,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|1|fast,2022_Abu_Dhabi_Grand_Prix,LAT,1,2.194,4.145,4.911,1.951,2.716,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|1|smart,2022_Abu_Dhabi_Grand_Prix,LAT,1,2.194,157.541,314.441,155.346,312.246,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|1|fast,2022_Abu_Dhabi_Grand_Prix,LEC,1,2.217,4.911,5.676,2.694,3.459,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|1|smart,2022_Abu_Dhabi_Grand_Prix,LEC,1,2.217,314.119,471.019,311.902,468.802,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|1|fast,2022_Abu_Dhabi_Grand_Prix,MAG,1,2.252,5.676,6.441,3.424,4.189,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|1|smart,2022_Abu_Dhabi_Grand_Prix,MAG,1,2.252,314.271,471.171,312.019,468.919,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|1|fast,2022_Abu_Dhabi_Grand_Prix,MSC,1,2.773,6.441,7.206,3.668,4.433,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|1|smart,2022_Abu_Dhabi_Grand_Prix,MSC,1,2.773,314.441,471.341,311.668,468.568,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|1|fast,2022_Abu_Dhabi_Grand_Prix,NOR,1,3.158,7.206,7.972,4.048,4.813,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|1|smart,2022_Abu_Dhabi_Grand_Prix,NOR,1,3.158,471.019,627.919,467.861,624.761,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|1|fast,2022_Abu_Dhabi_Grand_Prix,OCO,1,3.219,7.972,8.737,4.752,5.518,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|1|smart,2022_Abu_Dhabi_Grand_Prix,OCO,1,3.219,471.171,628.071,467.952,624.852,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|PER|1|fast,2022_Abu_Dhabi_Grand_Prix,PER,1,3.487,8.737,9.502,5.250,6.015,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|PER|1|smart,2022_Abu_Dhabi_Grand_Prix,PER,1,3.487,471.341,628.241,467.854,624.754,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|1|fast,2022_Abu_Dhabi_Grand_Prix,RIC,1,3.806,9.502,10.267,5.696,6.462,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|1|smart,2022_Abu_Dhabi_Grand_Prix,RIC,1,3.806,627.919,784.819,624.113,781.013,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|1|fast,2022_Abu_Dhabi_Grand_Prix,RUS,1,3.870,10.267,11.033,6.398,7.163,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|1|smart,2022_Abu_Dhabi_Grand_Prix,RUS,1,3.870,628.071,784.971,624.201,781.101,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|1|fast,2022_Abu_Dhabi_Grand_Prix,SAI,1,3.930,11.033,11.798,7.102,7.868,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|1|smart,2022_Abu_Dhabi_Grand_Prix,SAI,1,3.930,628.241,785.141,624.310,781.210,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|STR|1|fast,2022_Abu_Dhabi_Grand_Prix,STR,1,4.114,11.798,12.563,7.684,8.449,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|STR|1|smart,2022_Abu_Dhabi_Grand_Prix,STR,1,4.114,784.819,941.719,780.705,937.605,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|1|fast,2022_Abu_Dhabi_Grand_Prix,TSU,1,4.138,12.563,13.328,8.425,9.190,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|1|smart,2022_Abu_Dhabi_Grand_Prix,TSU,1,4.138,784.971,941.871,780.833,937.733,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VER|1|fast,2022_Abu_Dhabi_Grand_Prix,VER,1,4.293,13.328,14.094,9.035,9.801,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VER|1|smart,2022_Abu_Dhabi_Grand_Prix,VER,1,4.293,785.141,942.041,780.848,937.748,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VET|1|fast,2022_Abu_Dhabi_Grand_Prix,VET,1,4.634,14.094,14.859,9.460,10.225,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VET|1|smart,2022_Abu_Dhabi_Grand_Prix,VET,1,4.634,941.719,1098.619,937.085,1093.985,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|1|fast,2022_Abu_Dhabi_Grand_Prix,ZHO,1,4.878,14.859,15.624,9.981,10.746,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|1|smart,2022_Abu_Dhabi_Grand_Prix,ZHO,1,4.878,941.871,1098.771,936.993,1093.893,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|2|fast,2022_Abu_Dhabi_Grand_Prix,ALB,2,90000.219,90000.219,90000.984,0.000,0.765,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|2|smart,2022_Abu_Dhabi_Grand_Prix,ALB,2,90000.219,90000.219,90157.119,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|2|fast,2022_Abu_Dhabi_Grand_Prix,ALO,2,90000.650,90000.984,90001.750,0.335,1.100,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|2|smart,2022_Abu_Dhabi_Grand_Prix,ALO,2,90000.650,90000.650,90157.550,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|2|fast,2022_Abu_Dhabi_Grand_Prix,BOT,2,90000.771,90001.750,90002.515,0.978,1.743,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|2|smart,2022_Abu_Dhabi_Grand_Prix,BOT,2,90000.771,90000.771,90157.671,0.000,156.900,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|2|fast,2022_Abu_Dhabi_Grand_Prix,GAS,2,90000.947,90002.515,90003.280,1.567,2.333,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|2|smart,2022_Abu_Dhabi_Grand_Prix,GAS,2,90000.947,90157.119,90314.019,156.172,313.072,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|2|fast,2022_Abu_Dhabi_Grand_Prix,HAM,2,90000.973,90003.280,90004.045,2.307,3.072,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|2|smart,2022_Abu_Dhabi_Grand_Prix,HAM,2,90000.973,90157.550,90314.450,156.576,313.476,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|2|fast,2022_Abu_Dhabi_Grand_Prix,LAT,2,90001.135,90004.045,90004.811,2.911,3.676,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|2|smart,2022_Abu_Dhabi_Grand_Prix,LAT,2,90001.135,90157.671,90314.571,156.537,313.437,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|2|fast,2022_Abu_Dhabi_Grand_Prix,LEC,2,90001.629,90004.811,90005.576,3.181,3.947,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|2|smart,2022_Abu_Dhabi_Grand_Prix,LEC,2,90001.629,90314.019,90470.919,312.390,469.290,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|2|fast,2022_Abu_Dhabi_Grand_Prix,MAG,2,90001.773,90005.576,90006.341,3.803,4.568,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|2|smart,2022_Abu_Dhabi_Grand_Prix,MAG,2,90001.773,90314.450,90471.350,312.677,469.577,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|2|fast,2022_Abu_Dhabi_Grand_Prix,MSC,2,90001.852,90006.341,90007.106,4.489,5.254,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|2|smart,2022_Abu_Dhabi_Grand_Prix,MSC,2,90001.852,90314.571,90471.471,312.719,469.619,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|2|fast,2022_Abu_Dhabi_Grand_Prix,NOR,2,90002.334,90007.106,90007.872,4.773,5.538,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|2|smart,2022_Abu_Dhabi_Grand_Prix,NOR,2,90002.334,90470.919,90627.819,468.585,625.485,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|2|fast,2022_Abu_Dhabi_Grand_Prix,OCO,2,90002.348,90007.872,90008.637,5.524,6.289,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|2|smart,2022_Abu_Dhabi_Grand_Prix,OCO,2,90002.348,90471.350,90628.250,469.002,625.902,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|PER|2|fast,2022_Abu_Dhabi_Grand_Prix,PER,2,90002.379,90008.637,90009.402,6.258,7.024,0.200,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|PER|2|smart,2022_Abu_Dhabi_Grand_Prix,PER,2,90002.379,90471.471,90628.371,469.093,625.993,0.200,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|2|fast,2022_Abu_Dhabi_Grand_Prix,RIC,2,90003.349,90009.402,90010.167,6.053,6.818,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|2|smart,2022_Abu_Dhabi_Grand_Prix,RIC,2,90003.349,90627.819,90784.719,624.470,781.370,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|2|fast,2022_Abu_Dhabi_Grand_Prix,RUS,2,90003.415,90010.167,90010.933,6.752,7.517,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|2|smart,2022_Abu_Dhabi_Grand_Prix,RUS,2,90003.415,90628.250,90785.150,624.834,781.734,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|2|fast,2022_Abu_Dhabi_Grand_Prix,SAI,2,90003.724,90010.933,90011.698,7.209,7.974,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|2|smart,2022_Abu_Dhabi_Grand_Prix,SAI,2,90003.724,90628.371,90785.271,624.648,781.548,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|STR|2|fast,2022_Abu_Dhabi_Grand_Prix,STR,2,90003.790,90011.698,90012.463,7.907,8.673,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|STR|2|smart,2022_Abu_Dhabi_Grand_Prix,STR,2,90003.790,90784.719,90941.619,780.929,937.829,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|2|fast,2022_Abu_Dhabi_Grand_Prix,TSU,2,90003.892,90012.463,90013.228,8.571,9.336,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|2|smart,2022_Abu_Dhabi_Grand_Prix,TSU,2,90003.892,90785.150,90942.050,781.258,938.158,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VER|2|fast,2022_Abu_Dhabi_Grand_Prix,VER,2,90004.466,90013.228,90013.994,8.763,9.528,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VER|2|smart,2022_Abu_Dhabi_Grand_Prix,VER,2,90004.466,90785.271,90942.171,780.806,937.706,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VET|2|fast,2022_Abu_Dhabi_Grand_Prix,VET,2,90004.838,90013.994,90014.759,9.156,9.921,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VET|2|smart,2022_Abu_Dhabi_Grand_Prix,VET,2,90004.838,90941.619,91098.519,936.781,1093.681,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|2|fast,2022_Abu_Dhabi_Grand_Prix,ZHO,2,90004.853,90014.759,90015.524,9.905,10.671,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|2|smart,2022_Abu_Dhabi_Grand_Prix,ZHO,2,90004.853,90942.050,91098.950,937.196,1094.096,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|3|fast,2022_Abu_Dhabi_Grand_Prix,ALB,3,180000.037,180000.037,180000.802,0.000,0.765,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|3|smart,2022_Abu_Dhabi_Grand_Prix,ALB,3,180000.037,180000.037,180156.937,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|3|fast,2022_Abu_Dhabi_Grand_Prix,ALO,3,180000.573,180000.802,180001.567,0.229,0.995,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|3|smart,2022_Abu_Dhabi_Grand_Prix,ALO,3,180000.573,180000.573,180157.473,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|3|fast,2022_Abu_Dhabi_Grand_Prix,BOT,3,180000.699,180001.567,180002.333,0.869,1.634,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|3|smart,2022_Abu_Dhabi_Grand_Prix,BOT,3,180000.699,180000.699,180157.599,0.000,156.900,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|3|fast,2022_Abu_Dhabi_Grand_Prix,GAS,3,180000.699,180002.333,180003.098,1.634,2.399,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|3|smart,2022_Abu_Dhabi_Grand_Prix,GAS,3,180000.699,180156.937,180313.837,156.238,313.138,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|3|fast,2022_Abu_Dhabi_Grand_Prix,HAM,3,180001.000,180003.098,180003.863,2.098,2.864,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|3|smart,2022_Abu_Dhabi_Grand_Prix,HAM,3,180001.000,180157.473,180314.373,156.473,313.373,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|3|fast,2022_Abu_Dhabi_Grand_Prix,LAT,3,180001.442,180003.863,180004.628,2.421,3.187,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|3|smart,2022_Abu_Dhabi_Grand_Prix,LAT,3,180001.442,180157.599,180314.499,156.157,313.057,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|3|fast,2022_Abu_Dhabi_Grand_Prix,LEC,3,180001.562,180004.628,180005.394,3.066,3.832,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|3|smart,2022_Abu_Dhabi_Grand_Prix,LEC,3,180001.562,180313.837,180470.737,312.275,469.175,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|3|fast,2022_Abu_Dhabi_Grand_Prix,MAG,3,180001.937,180005.394,180006.159,3.456,4.221,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MAG|3|smart,2022_Abu_Dhabi_Grand_Prix,MAG,3,180001.937,180314.373,180471.273,312.435,469.335,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|3|fast,2022_Abu_Dhabi_Grand_Prix,MSC,3,180002.186,180006.159,180006.924,3.973,4.738,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|MSC|3|smart,2022_Abu_Dhabi_Grand_Prix,MSC,3,180002.186,180314.499,180471.399,312.313,469.213,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|3|fast,2022_Abu_Dhabi_Grand_Prix,NOR,3,180002.295,180006.924,180007.689,4.629,5.395,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|NOR|3|smart,2022_Abu_Dhabi_Grand_Prix,NOR,3,180002.295,180470.737,180627.637,468.442,625.342,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|3|fast,2022_Abu_Dhabi_Grand_Prix,OCO,3,180002.844,180007.689,180008.455,4.846,5.611,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|OCO|3|smart,2022_Abu_Dhabi_Grand_Prix,OCO,3,180002.844,180471.273,180628.173,468.429,625.329,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|PER|3|fast,2022_Abu_Dhabi_Grand_Prix,PER,3,180003.324,180008.455,180009.220,5.130,5.896,0.200,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|PER|3|smart,2022_Abu_Dhabi_Grand_Prix,PER,3,180003.324,180471.399,180628.299,468.075,624.975,0.200,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|3|fast,2022_Abu_Dhabi_Grand_Prix,RIC,3,180003.412,180009.220,180009.985,5.807,6.573,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RIC|3|smart,2022_Abu_Dhabi_Grand_Prix,RIC,3,180003.412,180627.637,180784.537,624.224,781.124,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|3|fast,2022_Abu_Dhabi_Grand_Prix,RUS,3,180003.501,180009.985,180010.750,6.484,7.249,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|RUS|3|smart,2022_Abu_Dhabi_Grand_Prix,RUS,3,180003.501,180628.173,180785.073,624.671,781.571,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|3|fast,2022_Abu_Dhabi_Grand_Prix,SAI,3,180003.526,180010.750,180011.516,7.224,7.990,0.200,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|SAI|3|smart,2022_Abu_Dhabi_Grand_Prix,SAI,3,180003.526,180628.299,180785.199,624.773,781.673,0.200,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|STR|3|fast,2022_Abu_Dhabi_Grand_Prix,STR,3,180003.904,180011.516,180012.281,7.612,8.377,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|STR|3|smart,2022_Abu_Dhabi_Grand_Prix,STR,3,180003.904,180784.537,180941.437,780.633,937.533,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|3|fast,2022_Abu_Dhabi_Grand_Prix,TSU,3,180003.935,180012.281,180013.046,8.346,9.111,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|TSU|3|smart,2022_Abu_Dhabi_Grand_Prix,TSU,3,180003.935,180785.073,180941.973,781.138,938.038,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VER|3|fast,2022_Abu_Dhabi_Grand_Prix,VER,3,180004.024,180013.046,180013.811,9.022,9.788,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VER|3|smart,2022_Abu_Dhabi_Grand_Prix,VER,3,180004.024,180785.199,180942.099,781.175,938.075,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|VET|3|fast,2022_Abu_Dhabi_Grand_Prix,VET,3,180004.161,180013.811,180014.577,9.650,10.415,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|VET|3|smart,2022_Abu_Dhabi_Grand_Prix,VET,3,180004.161,180941.437,181098.337,937.276,1094.176,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|3|fast,2022_Abu_Dhabi_Grand_Prix,ZHO,3,180004.163,180014.577,180015.342,10.413,11.178,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ZHO|3|smart,2022_Abu_Dhabi_Grand_Prix,ZHO,3,180004.163,180941.973,181098.873,937.809,1094.709,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|4|fast,2022_Abu_Dhabi_Grand_Prix,ALB,4,270000.154,270000.154,270000.919,0.000,0.765,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALB|4|smart,2022_Abu_Dhabi_Grand_Prix,ALB,4,270000.154,270000.154,270157.054,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|4|fast,2022_Abu_Dhabi_Grand_Prix,ALO,4,270000.292,270000.919,270001.685,0.628,1.393,0.300,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|ALO|4|smart,2022_Abu_Dhabi_Grand_Prix,ALO,4,270000.292,270000.292,270157.192,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|4|fast,2022_Abu_Dhabi_Grand_Prix,BOT,4,270001.073,270001.685,270002.450,0.612,1.377,0.150,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|BOT|4|smart,2022_Abu_Dhabi_Grand_Prix,BOT,4,270001.073,270001.073,270157.973,0.000,156.900,0.150,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|4|fast,2022_Abu_Dhabi_Grand_Prix,GAS,4,270001.170,270002.450,270003.215,1.280,2.045,0.400,0,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|GAS|4|smart,2022_Abu_Dhabi_Grand_Prix,GAS,4,270001.170,270157.054,270313.954,155.884,312.784,0.400,0,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|4|fast,2022_Abu_Dhabi_Grand_Prix,HAM,4,270001.407,270003.215,270003.980,1.808,2.573,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|HAM|4|smart,2022_Abu_Dhabi_Grand_Prix,HAM,4,270001.407,270157.192,270314.092,155.785,312.685,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|4|fast,2022_Abu_Dhabi_Grand_Prix,LAT,4,270001.468,270003.980,270004.746,2.512,3.278,0.500,1,fast_local,redis_cache,0.765,overtake
2022_Abu_Dhabi_Grand_Prix|LAT|4|smart,2022_Abu_Dhabi_Grand_Prix,LAT,4,270001.468,270157.973,270314.873,156.505,313.405,0.500,1,smart_cloud,cassandra,156.900,overtake
2022_Abu_Dhabi_Grand_Prix|LEC|4|fast,2022_Abu_Dhabi_Grand_Prix,LEC,4,270001.520,270004.746,270005.511,3.226,3.991,0.200,0,fast_local,redis_cache,0.765,overtake
